0.000000e+00,-5.825150e-02
1.000000e-05,2.221383e-01
2.000000e-05,-3.800356e-02
3.000000e-05,1.512157e+00
4.000000e-05,-2.230689e+00
5.000000e-05,9.846487e-01
6.000000e-05,1.256006e+00
6.999999e-05,1.089538e+00
8.000000e-05,-4.954739e-01
9.000000e-05,1.424345e+00
1.000000e-04,-6.230839e+00
1.100000e-04,7.167868e+00
1.200000e-04,-1.097376e+01
1.300000e-04,1.260670e+01
1.400000e-04,-1.424723e+01
1.500000e-04,1.371515e+01
1.600000e-04,-1.426174e+01
1.700000e-04,1.390087e+01
1.800000e-04,-1.049492e+01
1.900000e-04,1.185535e+01
2.000000e-04,-1.338231e+01
2.100000e-04,1.169278e+01
2.200000e-04,-1.030676e+01
2.300000e-04,1.030295e+01
2.400000e-04,-9.657217e+00
2.500000e-04,8.226334e+00
2.600000e-04,-7.755735e+00
2.700000e-04,6.196981e+00
2.800000e-04,-7.921232e+00
2.900000e-04,7.848494e+00
3.000000e-04,-6.701841e+00
3.100000e-04,5.479525e+00
3.200000e-04,-5.713963e+00
3.300000e-04,5.474119e+00
3.400000e-04,-4.273663e+00
3.500000e-04,2.095831e+00
3.600000e-04,-7.466202e-01
3.700000e-04,8.515148e-01
3.800000e-04,-2.250858e+00
3.900000e-04,6.850777e-01
4.000000e-04,-2.358120e+00
4.100000e-04,1.992714e+00
4.200000e-04,-3.312302e-01
4.300000e-04,2.927132e-01
4.400000e-04,1.463390e+00
4.500000e-04,-2.118095e+00
4.600000e-04,1.600460e+00
4.700000e-04,-8.257332e-01
4.800000e-04,2.376469e+00
4.900000e-04,-1.751179e+00
5.000000e-04,2.013058e+00
5.100000e-04,-1.400299e+00
5.200000e-04,2.020348e+00
5.300000e-04,-2.488213e+00
5.400000e-04,3.537830e+00
5.500000e-04,-4.357300e+00
5.600000e-04,7.248734e+00
5.700000e-04,-8.369911e+00
5.800000e-04,1.024806e+01
5.900000e-04,-1.260766e+01
6.000000e-04,1.358485e+01
6.100000e-04,-1.502935e+01
6.200000e-04,1.589643e+01
6.300000e-04,-1.515373e+01
6.400000e-04,1.783539e+01
6.500000e-04,-1.429843e+01
6.600000e-04,1.190554e+01
6.700000e-04,-8.731262e+00
6.800000e-04,6.665474e+00
6.900000e-04,-7.133965e+00
7.000000e-04,6.272083e+00
7.100000e-04,-6.412460e+00
7.200000e-04,4.243595e+00
7.300000e-04,-5.640690e+00
7.400000e-04,5.216782e+00
7.500000e-04,-7.825928e+00
7.600000e-04,7.432217e+00
7.700000e-04,-8.017075e+00
7.800000e-04,8.561558e+00
7.900000e-04,-6.542900e+00
8.000000e-04,6.186508e+00
8.100000e-04,-8.676716e+00
8.200000e-04,8.880375e+00
8.300000e-04,-7.292942e+00
8.400000e-04,9.128738e+00
8.500000e-04,-8.357468e+00
8.600000e-04,9.048077e+00
8.700000e-04,-8.567070e+00
8.799999e-04,9.933350e+00
8.900000e-04,-9.671516e+00
9.000000e-04,1.062394e+01
9.100000e-04,-1.088198e+01
9.200000e-04,1.284946e+01
9.300000e-04,-1.352285e+01
9.400000e-04,1.381213e+01
9.500000e-04,-1.361719e+01
9.600000e-04,9.585510e+00
9.700000e-04,-8.831284e+00
9.800000e-04,1.373501e+01
9.900000e-04,-1.513681e+01
9.999999e-04,1.193919e+01
1.010000e-03,-1.016243e+01
1.020000e-03,9.287777e+00
1.030000e-03,-9.516811e+00
1.040000e-03,1.170165e+01
1.050000e-03,-1.254109e+01
1.060000e-03,1.507760e+01
1.070000e-03,-1.542259e+01
1.080000e-03,1.683704e+01
1.090000e-03,-1.921869e+01
1.100000e-03,1.914375e+01
1.110000e-03,-1.890904e+01
1.120000e-03,1.839066e+01
1.130000e-03,-1.874135e+01
1.140000e-03,1.922883e+01
1.150000e-03,-1.843433e+01
1.160000e-03,1.811315e+01
1.170000e-03,-1.845166e+01
1.180000e-03,1.707363e+01
1.190000e-03,-1.613340e+01
1.200000e-03,1.505379e+01
1.210000e-03,-1.527808e+01
1.220000e-03,1.577065e+01
1.230000e-03,-1.685690e+01
1.240000e-03,1.890623e+01
1.250000e-03,-2.064046e+01
1.260000e-03,2.018596e+01
1.270000e-03,-2.308628e+01
1.280000e-03,2.292090e+01
1.290000e-03,-2.248131e+01
1.300000e-03,2.445710e+01
1.310000e-03,-2.429246e+01
1.320000e-03,2.423569e+01
1.330000e-03,-2.213730e+01
1.340000e-03,2.265952e+01
1.350000e-03,-2.234446e+01
1.360000e-03,2.396101e+01
1.370000e-03,-2.297282e+01
1.380000e-03,2.407365e+01
1.390000e-03,-2.495769e+01
1.400000e-03,2.490160e+01
1.410000e-03,-2.602802e+01
1.420000e-03,2.534847e+01
1.430000e-03,-2.684268e+01
1.440000e-03,2.470381e+01
1.450000e-03,-2.517038e+01
1.460000e-03,2.237378e+01
1.470000e-03,-2.253940e+01
1.480000e-03,2.385754e+01
1.490000e-03,-2.608002e+01
1.500000e-03,2.336666e+01
1.510000e-03,-2.497075e+01
1.520000e-03,2.308254e+01
1.530000e-03,-2.287520e+01
1.540000e-03,2.013133e+01
1.550000e-03,-1.898750e+01
1.560000e-03,1.959272e+01
1.570000e-03,-2.046165e+01
1.580000e-03,1.992521e+01
1.590000e-03,-1.904880e+01
1.600000e-03,1.700423e+01
1.610000e-03,-1.960951e+01
1.620000e-03,2.031686e+01
1.630000e-03,-2.309773e+01
1.640000e-03,2.514302e+01
1.650000e-03,-2.658371e+01
1.660000e-03,2.480475e+01
1.670000e-03,-2.349448e+01
1.680000e-03,2.231584e+01
1.690000e-03,-2.201880e+01
1.700000e-03,2.147797e+01
1.710000e-03,-2.071736e+01
1.720000e-03,2.041840e+01
1.730000e-03,-2.020464e+01
1.740000e-03,1.858693e+01
1.750000e-03,-1.897910e+01
1.760000e-03,1.832994e+01
1.770000e-03,-1.894717e+01
1.780000e-03,1.738925e+01
1.790000e-03,-1.786165e+01
1.800000e-03,1.861135e+01
1.810000e-03,-1.867835e+01
1.820000e-03,1.630470e+01
1.830000e-03,-1.727899e+01
1.840000e-03,1.918285e+01
1.850000e-03,-1.910483e+01
1.860000e-03,1.827748e+01
1.870000e-03,-1.832049e+01
1.880000e-03,2.092982e+01
1.890000e-03,-2.074379e+01
1.900000e-03,2.086829e+01
1.910000e-03,-2.042439e+01
1.920000e-03,2.129803e+01
1.930000e-03,-2.270977e+01
1.940000e-03,2.265056e+01
1.950000e-03,-2.422438e+01
1.960000e-03,2.448636e+01
1.970000e-03,-2.449516e+01
1.980000e-03,2.278549e+01
1.990000e-03,-2.115227e+01
2.000000e-03,1.982678e+01
2.010000e-03,-1.766811e+01
2.020000e-03,1.732766e+01
2.030000e-03,-1.693235e+01
2.040000e-03,1.662873e+01
2.050000e-03,-1.752246e+01
2.060000e-03,1.654189e+01
2.070000e-03,-1.602251e+01
2.080000e-03,1.646891e+01
2.090000e-03,-1.629077e+01
2.100000e-03,1.478051e+01
2.110000e-03,-1.627920e+01
2.120000e-03,1.452163e+01
2.130000e-03,-1.462040e+01
2.140000e-03,1.521318e+01
2.150000e-03,-1.650110e+01
2.160000e-03,1.719053e+01
2.170000e-03,-1.848809e+01
2.180000e-03,1.764782e+01
2.190000e-03,-1.598811e+01
2.200000e-03,1.343866e+01
2.210000e-03,-1.203742e+01
2.220000e-03,1.123157e+01
2.230000e-03,-1.223368e+01
2.240000e-03,1.339011e+01
2.250000e-03,-1.068307e+01
2.260000e-03,8.084026e+00
2.270000e-03,-6.619659e+00
2.280000e-03,6.412296e+00
2.290000e-03,-8.532707e+00
2.300000e-03,9.481922e+00
2.310000e-03,-8.766113e+00
2.320000e-03,8.663448e+00
2.330000e-03,-9.435555e+00
2.340000e-03,9.604366e+00
2.350000e-03,-7.910828e+00
2.360000e-03,6.041889e+00
2.370000e-03,-7.444115e+00
2.380000e-03,8.944233e+00
2.390000e-03,-1.003819e+01
2.400000e-03,1.124393e+01
2.410000e-03,-8.514671e+00
2.420000e-03,8.934879e+00
2.430000e-03,-9.572517e+00
2.440000e-03,9.666485e+00
2.450000e-03,-9.334816e+00
2.460000e-03,1.169706e+01
2.470000e-03,-1.153779e+01
2.480000e-03,1.024433e+01
2.490000e-03,-1.249332e+01
2.500000e-03,1.048144e+01
2.510000e-03,-9.444954e+00
